is_preview,survey_id,respondent_id,start_time,end_time,Q1 Which country do you live in?,Q2 What is your gender?,Q3 What is the highest level of education you've attained?,Q4 What region of the UK do you live in?,"Q5 What is your postcode? For example, if your postcode is 'SW1A 1AA', please enter 'SW1A 1' - the first part of the postcode and the first digit of the second part.",Q7 How did you vote in the 2016 EU Referendum?,Q8.0 Did you vote in the 2019 General Election?,"Q8.1 If so, how did you vote in the 2019 General Election?",Q9 How did you vote in the 2017 General Election?,"Q10 If an election were held tomorrow, which party, if any, would you vote for?","Q11 Overall, do you approve or disapprove of the Government’s performance?","Q12.1 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Conservatives","Q12.2 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Labour","Q12.3 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Liberal Democrats","Q12.4 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Brexit Party","Q12.5 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Greens","Q12.6 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Scottish National Party","Q12.7 Below is a list of political parties. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Plaid Cymru","Q13.1 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Boris Johnson, the Prime Minister","Q13.2 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Rishi Sunak, the Chancellor","Q13.3 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Matt Hancock, the Health Secretary","Q13.4 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Priti Patel, the Home Secretary","Q13.5 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Dominic Raab, the Foreign Secretary","Q13.6 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Sir Keir Starmer, the Leader of the Opposition","Q13.7 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Nicola Sturgeon, the First Minister of Scotland","Q13.8 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Nigel Farage, Leader of the Brexit Party","Q13.9 Below is a list of political figures. For each could you say on a scale of 0 to 100 how warmly you feel towards them with 0 meaning completely cold, 100 meaning completely warm and 50 meaning somewhere in the middle.... Sir Ed Davey, Acting Leader of the Liberal Democrats",Q14 Do you know the name of your current Member of Parliament?,Q15 Do you approve of the performance of your local MP?,"Q16 Have you received any communication from your local MP in the past month? (eg. leaflets, adverts, door-knocking)",Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Britain leaving the EU,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Education and schools,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Helping the country recover from Covid-19,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Jobs and the economy,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Protecting the environment / climate change,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 1st,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 2nd,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 3rd,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 4th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 5th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 6th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 7th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Ranked 8th,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... The NHS and social care,Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... The level of immigration,"Q17 Please rank the following issues in order of importance for the *country* - with 1 as the most important and 8 as the least important.... Transport and infrastructure (eg. roads, trains, bus routes)",Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Britain leaving the EU,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Education and schools,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Helping your area recover from Covid-19,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Jobs and the economy,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Protecting the environment / climate change,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 1st,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 2nd,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 3rd,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 4th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 5th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 6th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 7th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Ranked 8th,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... The NHS and social care,Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... The level of immigration,"Q18 Please rank the following issues in order of importance for *your local area* - with 1 as the most important and 8 as the least important.... Transport and infrastructure (eg. roads, trains, bus routes)",Q19,Q20 In which region of the UK do you reside?,Q21 What is your year of birth?,Q22,Q23
False,7858f084-89fc-4d61-9659-5bec93ef7706,4539576558,2020-07-31 21:38:37,2020-07-31 21:47:47,England,,"Other technical, professional or higher qualification",West Midlands,WV14 6,,"Yes, I voted",Conservative,Liberal Democrat,Liberal Democrats,Somewhat approve,51-60,50,71-80,50,50,10-19,50,51-60,40-49,50,20-29,40-49,51-60,20-29,40-49,71-80,,No,No,Ranked 2nd,Ranked 8th,Ranked 7th,Ranked 4th,Ranked 5th,The NHS and social care,Britain leaving the EU,The level of immigration,Jobs and the economy,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping the country recover from Covid-19,Education and schools,Ranked 1st,Ranked 3rd,Ranked 6th,Ranked 3rd,Ranked 2nd,Ranked 5th,Ranked 6th,Ranked 8th,The NHS and social care,Education and schools,Britain leaving the EU,The level of immigration,Helping your area recover from Covid-19,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Ranked 1st,Ranked 4th,Ranked 7th,NA,West Midlands,1948,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,1383121868,2020-08-01 20:37:47,2020-08-01 20:46:20,England,Male,"CSE grade 1, GCE O level, GCSE, School Certificate ",East of England,MK45 1,I voted to Leave,"Yes, I voted",Conservative,Conservative,Conservatives,Somewhat approve,81-90,0-9,40-49,71-80,,0-9,0-9,61-70,71-80,71-80,71-80,71-80,30-39,10-19,61-70,30-39,Yes,Yes,No,Ranked 1st,Ranked 7th,,,Ranked 8th,Britain leaving the EU,The level of immigration,Helping the country recover from Covid-19,The NHS and social care,"Transport and infrastructure (eg. roads, trains, bus routes)",Jobs and the economy,Education and schools,Protecting the environment / climate change,Ranked 4th,Ranked 2nd,Ranked 5th,Ranked 7th,Ranked 4th,Ranked 3rd,Ranked 6th,Ranked 8th,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Education and schools,The NHS and social care,Jobs and the economy,Britain leaving the EU,Protecting the environment / climate change,Ranked 5th,Ranked 1st,Ranked 2nd,NA,East of England,1951,,
,7858f084-89fc-4d61-9659-5bec93ef7706,5069301137,2020-07-31 15:51:15,2020-07-31 15:58:59,England,Female,University diploma ,East of England,IP4 4,I didn't vote,"Yes, I voted",I didn't vote,Didn't vote,Would not vote,Neither approve or disapprove,51-60,10-19,20-29,30-39,10-19,0-9,0-9,81-90,91-100,81-90,71-80,91-100,50,51-60,0-9,51-60,No,Yes,Yes,Ranked 7th,Ranked 5th,Ranked 2nd,Ranked 4th,Ranked 3rd,The NHS and social care,Helping the country recover from Covid-19,Protecting the environment / climate change,Jobs and the economy,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Britain leaving the EU,,Ranked 1st,Ranked 8th,Ranked 6th,Ranked 6th,Ranked 4th,Ranked 2nd,Ranked 3rd,Ranked 5th,The NHS and social care,Helping your area recover from Covid-19,Jobs and the economy,Education and schools,Protecting the environment / climate change,Britain leaving the EU,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 1st,Ranked 7th,Ranked 8th,NA,East of England,1956,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,9295985745,2020-08-03 08:08:48,2020-08-03 08:16:00,England,Female,City & Guilds certificate,South West,,I didn't vote,"Yes, I voted",Conservative,Conservative,Would not vote,Neither approve or disapprove,,,20-29,0-9,10-19,20-29,0-9,40-49,30-39,30-39,10-19,10-19,,10-19,20-29,0-9,Yes,Yes,No,Ranked 1st,Ranked 3rd,,Ranked 5th,Ranked 7th,Britain leaving the EU,The NHS and social care,Education and schools,Helping the country recover from Covid-19,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,The level of immigration,Ranked 2nd,Ranked 8th,Ranked 6th,Ranked 7th,Ranked 4th,Ranked 1st,Ranked 3rd,Ranked 8th,Helping your area recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Britain leaving the EU,Protecting the environment / climate change,Ranked 2nd,Ranked 5th,Ranked 6th,NA,South West,1972,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,8661542077,2020-08-02 05:54:44,2020-08-02 06:01:51,England,Female,"CSE grade 1, GCE O level, GCSE, School Certificate ",South West,,,"Yes, I voted",Conservative,Conservative,Conservatives,,71-80,50,51-60,0-9,51-60,50,40-49,51-60,71-80,61-70,30-39,51-60,51-60,61-70,0-9,50,No,Yes,No,Ranked 3rd,,Ranked 2nd,Ranked 4th,Ranked 1st,Protecting the environment / climate change,Helping the country recover from Covid-19,Britain leaving the EU,Jobs and the economy,The NHS and social care,,Education and schools,The level of immigration,Ranked 5th,Ranked 8th,Ranked 6th,Ranked 2nd,Ranked 7th,Ranked 3rd,Ranked 4th,Ranked 1st,Protecting the environment / climate change,Britain leaving the EU,Helping your area recover from Covid-19,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",The NHS and social care,Education and schools,The level of immigration,Ranked 6th,Ranked 8th,,NA,South West,1940,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,375318503,2020-07-31 13:40:17,2020-07-31 13:47:37,England,Female,Youth training certificate/skillseekers ,London,E2 8,,"Yes, I voted",Labour,Labour,Labour,Strongly disapprove,0-9,91-100,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,0-9,91-100,91-100,0-9,0-9,Yes,Yes,No,Ranked 4th,Ranked 6th,,Ranked 1st,Ranked 7th,Jobs and the economy,Helping the country recover from Covid-19,The NHS and social care,Britain leaving the EU,The level of immigration,Education and schools,Protecting the environment / climate change,,Ranked 3rd,Ranked 5th,Ranked 8th,Ranked 2nd,Ranked 8th,Ranked 1st,Ranked 4th,Ranked 5th,Helping your area recover from Covid-19,Britain leaving the EU,The NHS and social care,Jobs and the economy,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",The level of immigration,Education and schools,Ranked 3rd,Ranked 7th,Ranked 6th,NA,London,1970,,
False,,1708501798,2020-08-03 05:45:38,2020-08-03 05:55:17,England,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",London,SE18 6,I voted to Leave,"No, I do not vote",,Labour,Labour,Strongly approve,0-9,10-19,,20-29,20-29,20-29,20-29,30-39,20-29,20-29,20-29,51-60,40-49,30-39,20-29,51-60,Yes,Yes,Yes,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping the country recover from Covid-19,Protecting the environment / climate change,,Ranked 5th,Ranked 6th,Ranked 1st,Ranked 3rd,Ranked 7th,Ranked 4th,Ranked 8th,Britain leaving the EU,The NHS and social care,Education and schools,Jobs and the economy,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,Ranked 5th,Ranked 6th,NA,London,1992,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,3070353298,2020-08-01 12:43:31,2020-08-01 12:50:55,England,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",London,SW12 8,I voted to Remain,"Yes, I voted",,Labour,Labour,Strongly disapprove,0-9,71-80,10-19,0-9,40-49,30-39,30-39,0-9,0-9,0-9,0-9,0-9,61-70,50,0-9,10-19,Yes,Yes,Yes,Ranked 7th,,Ranked 2nd,Ranked 3rd,Ranked 5th,The NHS and social care,Helping the country recover from Covid-19,Jobs and the economy,Education and schools,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",Britain leaving the EU,The level of immigration,Ranked 1st,Ranked 8th,Ranked 6th,Ranked 4th,Ranked 3rd,Ranked 7th,Ranked 2nd,Ranked 8th,The NHS and social care,Jobs and the economy,Education and schools,Britain leaving the EU,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Protecting the environment / climate change,Ranked 1st,Ranked 5th,Ranked 6th,NA,London,1972,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,7663666647,2020-08-01 03:23:11,2020-08-01 03:32:31,England,,,West Midlands,WV10 7,I voted to Leave,"Yes, I voted",Labour,Labour,Labour,Neither approve or disapprove,71-80,30-39,10-19,,40-49,20-29,10-19,,30-39,10-19,20-29,20-29,20-29,10-19,10-19,20-29,Yes,No,No,Ranked 2nd,Ranked 4th,,Ranked 5th,Ranked 6th,The NHS and social care,Britain leaving the EU,"Transport and infrastructure (eg. roads, trains, bus routes)",Education and schools,Jobs and the economy,Protecting the environment / climate change,The level of immigration,Helping the country recover from Covid-19,Ranked 1st,Ranked 7th,Ranked 3rd,Ranked 3rd,Ranked 6th,Ranked 2nd,Ranked 5th,Ranked 8th,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Britain leaving the EU,The NHS and social care,Jobs and the economy,Education and schools,The level of immigration,Protecting the environment / climate change,Ranked 4th,Ranked 7th,Ranked 1st,NA,West Midlands,2019,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,9980947481,2020-07-30 17:17:44,2020-07-30 17:25:22,England,Female,Scottish Higher Certificate ,South East,TN30 6,I voted to Leave,"Yes, I voted",Other,UK Independence Party (UKIP),Would not vote,Somewhat approve,0-9,0-9,0-9,0-9,0-9,91-100,0-9,61-70,0-9,0-9,0-9,0-9,0-9,51-60,61-70,0-9,No,No,No,Ranked 6th,Ranked 7th,Ranked 1st,Ranked 4th,Ranked 5th,Helping the country recover from Covid-19,The NHS and social care,The level of immigration,Jobs and the economy,Protecting the environment / climate change,Britain leaving the EU,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 2nd,Ranked 3rd,,,,,,,,,,,,,,,,,,NA,South East,1974,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,7091534697,2020-07-30 08:21:34,2020-07-30 08:29:20,England,Male,Youth training certificate/skillseekers ,London,N1 3,I voted to Leave,"No, I do not vote",,Labour,Labour,Somewhat approve,20-29,61-70,40-49,0-9,10-19,0-9,10-19,30-39,30-39,30-39,30-39,30-39,30-39,0-9,0-9,10-19,Yes,Yes,Yes,Ranked 7th,Ranked 5th,Ranked 1st,,Ranked 6th,Helping the country recover from Covid-19,Jobs and the economy,The NHS and social care,"Transport and infrastructure (eg. roads, trains, bus routes)",Education and schools,Protecting the environment / climate change,Britain leaving the EU,The level of immigration,Ranked 3rd,Ranked 8th,Ranked 4th,Ranked 7th,Ranked 5th,Ranked 2nd,Ranked 1st,Ranked 6th,Jobs and the economy,Helping your area recover from Covid-19,The NHS and social care,"Transport and infrastructure (eg. roads, trains, bus routes)",Education and schools,Protecting the environment / climate change,Britain leaving the EU,The level of immigration,Ranked 3rd,Ranked 8th,Ranked 4th,NA,London,1971,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,6865914945,2020-07-30 14:20:15,2020-07-30 14:29:55,,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",North West,BB4 4,I voted to Leave,"Yes, I voted",Conservative,Conservative,Conservatives,Somewhat disapprove,10-19,0-9,0-9,10-19,0-9,0-9,0-9,10-19,20-29,0-9,0-9,0-9,0-9,0-9,10-19,0-9,Yes,Yes,No,Ranked 5th,Ranked 2nd,Ranked 3rd,Ranked 4th,Ranked 7th,The NHS and social care,Education and schools,Helping the country recover from Covid-19,Jobs and the economy,,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,The level of immigration,Ranked 1st,Ranked 8th,Ranked 6th,Ranked 6th,Ranked 2nd,Ranked 4th,Ranked 3rd,Ranked 7th,The NHS and social care,Education and schools,Jobs and the economy,Helping your area recover from Covid-19,"Transport and infrastructure (eg. roads, trains, bus routes)",Britain leaving the EU,Protecting the environment / climate change,The level of immigration,Ranked 1st,Ranked 8th,Ranked 5th,NA,North West,1964.0,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,5476798308,2020-07-31 07:08:50,2020-07-31 07:16:01,England,Male,"CSE grade 1, GCE O level, GCSE, School Certificate ",South East,,I voted to Remain,"Yes, I voted",Conservative,Conservative,Conservatives,Neither approve or disapprove,61-70,10-19,40-49,0-9,50,30-39,30-39,61-70,,71-80,61-70,71-80,10-19,71-80,0-9,20-29,Yes,No,No,Ranked 4th,Ranked 7th,Ranked 1st,Ranked 3rd,Ranked 6th,Helping the country recover from Covid-19,The NHS and social care,Jobs and the economy,Britain leaving the EU,"Transport and infrastructure (eg. roads, trains, bus routes)",Protecting the environment / climate change,Education and schools,The level of immigration,Ranked 2nd,Ranked 8th,Ranked 5th,Ranked 4th,Ranked 6th,Ranked 1st,Ranked 3rd,Ranked 5th,Helping your area recover from Covid-19,The NHS and social care,Jobs and the economy,Britain leaving the EU,Protecting the environment / climate change,Education and schools,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 2nd,Ranked 7th,Ranked 8th,NA,South East,1952,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,8734354246,2020-08-01 19:13:36,2020-08-01 19:20:54,England,,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",East of England,WD23 4,I voted to Leave,"Yes, I voted",Conservative,Conservative,Labour,Somewhat disapprove,30-39,40-49,10-19,20-29,10-19,10-19,20-29,30-39,61-70,51-60,30-39,40-49,,30-39,20-29,20-29,Yes,Yes,No,,Ranked 2nd,Ranked 4th,Ranked 1st,Ranked 8th,Jobs and the economy,Education and schools,The NHS and social care,Helping the country recover from Covid-19,"Transport and infrastructure (eg. roads, trains, bus routes)",,Britain leaving the EU,Protecting the environment / climate change,Ranked 3rd,Ranked 6th,Ranked 5th,,Ranked 1st,Ranked 5th,Ranked 4th,Ranked 6th,Education and schools,The NHS and social care,"Transport and infrastructure (eg. roads, trains, bus routes)",Jobs and the economy,Helping your area recover from Covid-19,Protecting the environment / climate change,Britain leaving the EU,The level of immigration,Ranked 2nd,Ranked 8th,Ranked 3rd,NA,East of England,,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,789160813,2020-08-02 04:23:57,2020-08-02 04:33:01,,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",South East,RG31 6,I voted to Leave,"Yes, I voted",Conservative,Conservative,Conservatives,Somewhat approve,81-90,0-9,0-9,10-19,0-9,0-9,0-9,71-80,81-90,61-70,51-60,61-70,0-9,0-9,10-19,0-9,Yes,Yes,,Ranked 6th,,Ranked 1st,Ranked 4th,Ranked 7th,,The NHS and social care,Education and schools,Jobs and the economy,The level of immigration,Britain leaving the EU,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 2nd,Ranked 5th,Ranked 8th,Ranked 2nd,Ranked 3rd,Ranked 1st,Ranked 5th,Ranked 7th,Helping your area recover from Covid-19,Britain leaving the EU,Education and schools,The NHS and social care,Jobs and the economy,The level of immigration,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 4th,Ranked 6th,Ranked 8th,NA,South East,1950,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,6967692015,2020-08-01 07:26:42,2020-08-01 07:33:44,England,Male,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed) ",London,E14 7,I didn't vote,"Yes, I voted",I didn't vote,,Conservatives,Strongly approve,,0-9,0-9,0-9,0-9,0-9,0-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,London,1990,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,36319737,2020-08-01 15:35:45,2020-08-01 15:43:13,England,Female,GCE A level or Higher Certificate ,London,E1 3,I didn't vote,"Yes, I voted",Labour,Green,Greens,Somewhat disapprove,10-19,20-29,20-29,10-19,20-29,,20-29,81-90,30-39,10-19,30-39,20-29,10-19,20-29,20-29,20-29,No,No,No,Ranked 4th,Ranked 2nd,,Ranked 1st,Ranked 8th,,Education and schools,The NHS and social care,Britain leaving the EU,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping the country recover from Covid-19,Protecting the environment / climate change,Ranked 3rd,Ranked 5th,Ranked 6th,Ranked 3rd,Ranked 4th,Ranked 7th,Ranked 1st,Ranked 8th,Jobs and the economy,The NHS and social care,Britain leaving the EU,Education and schools,The level of immigration,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Protecting the environment / climate change,Ranked 2nd,Ranked 5th,Ranked 6th,NA,London,2000.0,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,6196938540,2020-08-02 17:50:45,2020-08-02 18:00:08,England,Female,CSE grades 2-5 ,East of England,SS2 4,I voted to Leave,"Yes, I voted",Conservative,Conservative,Don't know,Neither approve or disapprove,30-39,0-9,20-29,50,0-9,0-9,20-29,51-60,71-80,10-19,0-9,50,20-29,0-9,40-49,10-19,Yes,Yes,No,Ranked 7th,Ranked 4th,Ranked 1st,Ranked 3rd,Ranked 5th,Helping the country recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",,The level of immigration,Ranked 2nd,Ranked 8th,Ranked 6th,Ranked 6th,Ranked 5th,Ranked 8th,Ranked 4th,Ranked 2nd,The NHS and social care,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",Jobs and the economy,Education and schools,Britain leaving the EU,The level of immigration,Helping your area recover from Covid-19,Ranked 1st,Ranked 7th,Ranked 3rd,,East of England,1957,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,,2020-07-31 04:41:54,2020-07-31 04:49:59,England,Female,No formal qualifications ,North East,DL3 7,I voted to Remain,"Yes, I voted",Labour,Labour,Don't know,Strongly disapprove,10-19,71-80,20-29,20-29,0-9,71-80,10-19,0-9,61-70,0-9,10-19,0-9,0-9,91-100,10-19,,No,No,No,Ranked 1st,Ranked 7th,Ranked 4th,Ranked 6th,Ranked 5th,Britain leaving the EU,The NHS and social care,The level of immigration,Helping the country recover from Covid-19,Protecting the environment / climate change,Jobs and the economy,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 2nd,Ranked 3rd,Ranked 8th,Ranked 1st,Ranked 7th,Ranked 5th,Ranked 3rd,Ranked 6th,Britain leaving the EU,The NHS and social care,Jobs and the economy,The level of immigration,Helping your area recover from Covid-19,Protecting the environment / climate change,Education and schools,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 2nd,Ranked 4th,Ranked 8th,NA,North East,1965,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,,2020-08-03 21:53:47,2020-08-03 22:02:45,England,Female,"CSE grade 1, GCE O level, GCSE, School Certificate ",,CO8 5,I didn't vote,"Yes, I voted",Labour,Labour,Don't know,Somewhat approve,50,50,,51-60,20-29,40-49,0-9,71-80,71-80,20-29,0-9,30-39,0-9,50,50,10-19,No,No,No,Ranked 8th,Ranked 3rd,Ranked 7th,Ranked 5th,Ranked 4th,The NHS and social care,"Transport and infrastructure (eg. roads, trains, bus routes)",Education and schools,Protecting the environment / climate change,Jobs and the economy,The level of immigration,Helping the country recover from Covid-19,Britain leaving the EU,Ranked 1st,Ranked 6th,Ranked 2nd,Ranked 3rd,Ranked 6th,Ranked 2nd,Ranked 4th,Ranked 8th,The NHS and social care,Helping your area recover from Covid-19,Britain leaving the EU,Jobs and the economy,"Transport and infrastructure (eg. roads, trains, bus routes)",Education and schools,,,Ranked 1st,Ranked 7th,Ranked 5th,NA,East of England,1993,,
False,7858f084-89fc-4d61-9659-5bec93ef7706,4885893466,2020-08-01 08:06:12,2020-08-01 08:15:05,,Male,GCE A level or Higher Certificate ,,B26 3,I voted to Leave,"Yes, I voted",Conservative,UK Independence Party (UKIP),Conservatives,Strongly approve,,0-9,0-9,50,0-9,0-9,0-9,81-90,81-90,81-90,71-80,81-90,0-9,0-9,51-60,0-9,Yes,No,No,Ranked 1st,,Ranked 3rd,Ranked 5th,Ranked 7th,Britain leaving the EU,The level of immigration,Helping the country recover from Covid-19,The NHS and social care,Jobs and the economy,Education and schools,Protecting the environment / climate change,"Transport and infrastructure (eg. roads, trains, bus routes)",Ranked 4th,Ranked 2nd,Ranked 8th,Ranked 3rd,Ranked 7th,Ranked 6th,Ranked 1st,Ranked 8th,Jobs and the economy,The level of immigration,Britain leaving the EU,The NHS and social care,"Transport and infrastructure (eg. roads, trains, bus routes)",Helping your area recover from Covid-19,Education and schools,Protecting the environment / climate change,Ranked 4th,Ranked 2nd,Ranked 5th,NA,West Midlands,1960.0,,
